2017-07-08 23:07:10,649 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.hortonworks.com/content/repositories/releases/org/eclipse/xtext/org.eclipse.xtext/2.8.3/org.eclipse.xtext-2.8.3.pom
2017-07-08 23:07:20,652 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.18.97.76:8081/nexus/content/groups/public/org/eclipse/xtext/org.eclipse.xtext/2.8.3/org.eclipse.xtext-2.8.3.pom
2017-07-08 23:07:30,660 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://132.122.1.152:8081/nexus/content/groups/public/org/eclipse/xtext/org.eclipse.xtext/2.8.3/org.eclipse.xtext-2.8.3.pom
2017-07-08 23:07:32,019 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer org.eclipse.xtext:org.eclipse.xtext.util/maven-metadata.xml from http://132.122.1.152:8081/nexus/content/groups/public/ was cached in the local repository, resolution will not be reattempted until the update interval of jituan has elapsed or updates are forced. Original error: Could not transfer metadata org.eclipse.xtext:org.eclipse.xtext.util/maven-metadata.xml from/to jituan (http://132.122.1.152:8081/nexus/content/groups/public/): connect timed out
2017-07-08 23:07:52,340 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/eclipse/xtext/org.eclipse.xtext.util/maven-metadata.xml
2017-07-08 23:07:52,344 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/eclipse/xtext/org.eclipse.xtext.util/maven-metadata.xml
2017-07-08 23:07:52,348 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Could not transfer metadata org.eclipse.xtext:org.eclipse.xtext.util/maven-metadata.xml from/to central (https://repo.maven.apache.org/maven2): The operation was cancelled.
2017-07-08 23:07:52,357 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.hortonworks.com/content/repositories/jetty-hadoop/org/eclipse/xtext/org.eclipse.xtext.util/2.8.3/org.eclipse.xtext.util-2.8.3.pom
2017-07-08 23:07:52,364 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.hortonworks.com/content/repositories/releases/org/eclipse/xtext/org.eclipse.xtext.util/2.8.3/org.eclipse.xtext.util-2.8.3.pom
2017-07-08 23:07:52,371 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://10.18.97.76:8081/nexus/content/groups/public/org/eclipse/xtext/org.eclipse.xtext.util/2.8.3/org.eclipse.xtext.util-2.8.3.pom
2017-07-08 23:07:52,373 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://132.122.1.152:8081/nexus/content/groups/public/org/eclipse/xtext/org.eclipse.xtext.util/2.8.3/org.eclipse.xtext.util-2.8.3.pom
2017-07-08 23:07:52,375 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/eclipse/xtext/org.eclipse.xtext.util/2.8.3/org.eclipse.xtext.util-2.8.3.pom
2017-07-08 23:07:52,378 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://maven.atlassian.com/content/groups/public/org/eclipse/xtext/org.eclipse.xtext.util/2.8.3/org.eclipse.xtext.util-2.8.3.pom
